postId,createdAt,visibility,updatedAt,content,mediaUrls,groupId,sharedFromPostId
P00692,2024-06-17T22:15:50,group,2024-09-04T14:13:38,Bài này giải thích khá dễ về budgeting.,,,
P00693,2026-01-05T10:58:40,group,2026-02-03T17:06:17,Có ai đã chạy A/B test cho landing page chưa?,https://example.com/media/post_00693.jpg,,
P00694,2024-05-20T02:52:02,group,2024-09-05T06:53:03,Typography nào dễ dùng cho mobile app?,,,
P00695,2026-03-06T04:47:53,group,2026-03-21T20:27:53,Có ai từng làm growth experiment cho startup chưa?,,G080,
P00696,2025-01-12T13:03:29,group,2025-04-07T05:53:39,Chia sẻ bộ từ vựng chủ đề education.,,G023,
P00697,2025-09-18T08:59:43,public,2025-10-30T23:49:06,Chia sẻ tài liệu SQL cơ bản cho người mới.,,G018,
P00698,2026-02-23T10:27:00,group,2026-03-26T03:39:42,Chia sẻ tài liệu SQL cơ bản cho người mới.,https://example.com/media/post_00698.jpg,,
P00699,2026-02-01T18:22:44,friends,2026-03-05T22:59:33,Neo4j dùng cho friend suggestion khá hợp.,,,
P00700,2024-03-30T12:26:54,public,2025-04-03T11:30:57,Mọi người dùng KPI nào để đo hiệu quả content?,https://example.com/media/post_00700.jpg,,
P00701,2026-03-28T20:44:00,friends,2026-04-01T13:40:58,Mình cần template content plan cho fanpage.,https://example.com/media/post_00701.jpg,G040,
P00702,2026-01-01T07:27:23,group,2026-01-21T10:34:41,Typography nào dễ dùng cho mobile app?,,G074,
P00703,2025-05-08T05:10:47,friends,2026-03-24T01:42:01,"Mình đang build app nhỏ bằng React, cần góp ý UI.",,G002,
P00704,2025-12-04T15:18:13,public,2025-12-31T11:18:54,Mọi người học IELTS listening bằng nguồn nào?,,G084,
P00705,2025-09-17T20:24:34,group,2025-10-23T10:58:58,Có ai học dataset Olist không?,,,
P00706,2026-03-05T23:31:39,public,2026-03-10T20:57:42,Mình cần template content plan cho fanpage.,,G085,
P00707,2024-04-06T16:25:39,group,2024-06-22T22:34:03,Chia sẻ tài liệu SQL cơ bản cho người mới.,,G061,
P00708,2026-02-14T04:00:39,friends,2026-03-20T04:48:08,Mọi người dùng KPI nào để đo hiệu quả content?,,,
P00709,2024-03-04T18:33:06,group,2024-09-27T18:57:04,Mình cần template content plan cho fanpage.,,,
P00710,2026-01-06T16:08:35,public,2026-02-07T07:30:07,Mọi người thấy roadmap Data Analyst nên bắt đầu từ đâu?,,,
P00711,2024-11-03T14:04:47,group,2025-01-04T19:27:08,Mình đang phân tích hành vi khách hàng cho shop.,,G075,
P00712,2025-11-19T08:27:40,public,2026-02-12T17:13:16,Có ai học dataset Olist không?,https://example.com/media/post_00712.jpg,G011,
P00713,2025-09-25T14:27:26,group,2026-01-11T22:54:34,Có ai đã chạy A/B test cho landing page chưa?,,G085,
P00714,2026-03-26T02:40:21,friends,2026-03-27T03:14:23,Typography nào dễ dùng cho mobile app?,,,
P00715,2026-02-06T19:55:53,public,2026-02-12T08:51:35,Có tài liệu nào học Figma từ cơ bản tới nâng cao không?,https://example.com/media/post_00715.jpg,G033,
P00716,2026-01-02T02:34:40,friends,2026-01-14T22:00:20,Có ai từng làm growth experiment cho startup chưa?,,G037,
P00717,2025-12-05T03:39:02,public,2026-02-25T21:36:53,Mọi người recommend tài liệu Spring Boot nhé.,,,
P00718,2025-10-01T05:27:46,group,2026-03-19T01:21:15,Có ai muốn lập nhóm học FP&A không?,,G050,
P00719,2025-02-06T14:21:12,group,2025-09-26T19:56:39,Mọi người học IELTS listening bằng nguồn nào?,https://example.com/media/post_00719.jpg,G008,
P00720,2026-02-06T14:46:32,public,2026-02-14T04:04:24,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,,,
P00721,2025-03-13T16:08:37,group,2025-09-11T00:50:06,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,,,
P00722,2026-04-01T11:25:09,friends,2026-04-01T17:56:14,Mọi người recommend tài liệu Spring Boot nhé.,,,
P00723,2026-01-23T17:11:18,group,2026-02-06T05:28:55,Case study này khá hay cho team kinh doanh.,https://example.com/media/post_00723.jpg,,
P00724,2026-01-23T19:13:41,public,2026-03-02T16:52:25,Mọi người thấy roadmap Data Analyst nên bắt đầu từ đâu?,,G045,
P00725,2025-06-26T09:01:16,group,2025-11-29T01:58:09,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,,,
P00726,2025-04-13T10:09:55,public,2025-06-28T12:53:56,Mọi người recommend tài liệu Spring Boot nhé.,,,
P00727,2025-09-28T14:50:48,public,2026-02-09T15:54:09,Có ai muốn lập nhóm học FP&A không?,,G071,
P00728,2026-01-30T11:53:25,public,2026-02-10T21:23:38,Mọi người dùng KPI nào để đo hiệu quả content?,https://example.com/media/post_00728.jpg,,
P00729,2025-12-01T16:39:51,public,2026-03-19T18:52:27,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,,G049,
P00730,2024-08-02T17:02:59,public,2026-02-12T12:11:15,Bài này giải thích khá dễ về budgeting.,,,
P00731,2026-02-18T14:54:50,public,2026-03-29T18:57:27,Ai muốn luyện speaking buổi tối không?,,G072,
P00732,2026-03-21T08:50:04,public,2026-03-26T23:37:50,Mình đang phân tích hành vi khách hàng cho shop.,,,
P00733,2026-03-22T12:51:07,public,2026-03-26T17:59:02,Có ai học dataset Olist không?,,,
P00734,2025-05-16T05:27:53,group,2025-05-31T22:37:06,Mọi người góp ý giúp mình layout này với.,,,
P00735,2025-10-22T22:08:40,friends,2025-12-17T18:09:49,Ai có bài tập Neo4j hay cho mình xin với.,,G018,
P00736,2025-05-31T10:01:35,group,2025-10-19T10:54:20,Ai muốn luyện speaking buổi tối không?,,G008,
P00737,2024-06-05T19:38:36,public,2026-03-22T08:53:22,Có ai đã chạy A/B test cho landing page chưa?,,,
P00738,2026-03-21T02:42:24,friends,2026-03-31T23:31:55,Có tài liệu nào học Figma từ cơ bản tới nâng cao không?,https://example.com/media/post_00738.jpg,G033,
P00739,2025-08-23T17:26:50,public,2025-09-07T03:37:27,Mình cần bạn học writing task 2.,https://example.com/media/post_00739.jpg,G067,
P00740,2026-03-05T12:07:15,public,2026-03-22T22:25:58,Mọi người góp ý giúp mình layout này với.,https://example.com/media/post_00740.jpg,G030,
P00741,2024-11-25T02:57:21,public,2025-11-01T04:32:49,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,https://example.com/media/post_00741.jpg,,
P00742,2025-11-11T05:26:59,public,2026-03-17T12:11:50,Mọi người nghĩ sao về product-market fit?,https://example.com/media/post_00742.jpg,,
P00743,2025-05-07T22:45:25,public,2025-07-19T16:49:57,Mọi người recommend tài liệu Spring Boot nhé.,,,
P00744,2025-11-29T02:11:50,public,2025-12-20T05:03:15,Mình đang học về quy trình sales ops.,,,
P00745,2025-07-17T15:50:21,public,2025-12-02T18:43:03,Mình đang học về quy trình sales ops.,,,
P00746,2025-07-23T07:49:27,public,2025-11-28T20:42:10,Mình cần bạn học writing task 2.,,G072,
P00747,2024-10-15T18:23:26,public,2025-08-29T03:59:02,Bài này giải thích khá dễ về budgeting.,,G014,
P00748,2025-10-30T03:57:30,public,2026-03-28T23:42:16,Có ai đang học system design không?,,G046,
P00749,2025-11-20T16:42:41,friends,2025-12-18T16:37:30,Có tài liệu nào học Figma từ cơ bản tới nâng cao không?,,,
P00750,2024-12-05T07:37:59,group,2025-09-24T23:37:41,Mình đang phân tích hành vi khách hàng cho shop.,,,
P00751,2024-10-23T20:48:45,group,2024-12-23T06:56:59,Có ai đang học system design không?,,G062,
P00752,2025-09-28T13:36:08,public,2025-11-19T14:21:10,Mình vừa hoàn thành dashboard đầu tiên bằng Power BI.,,G066,
P00753,2025-04-28T14:26:46,friends,2026-03-27T18:45:22,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,,G059,
P00754,2025-07-06T04:45:59,group,2026-02-28T10:44:52,Ai có bài tập Neo4j hay cho mình xin với.,https://example.com/media/post_00754.jpg,,
P00755,2026-03-17T04:04:27,friends,2026-03-21T14:02:23,Mọi người học IELTS listening bằng nguồn nào?,,,
P00756,2026-03-20T08:15:17,public,2026-03-25T06:59:53,Có tài liệu nào học Figma từ cơ bản tới nâng cao không?,,G033,
P00757,2025-09-20T17:59:47,friends,2025-11-07T14:12:03,Có ai muốn lập nhóm học FP&A không?,,,
P00758,2025-04-11T14:46:17,public,2025-05-10T03:15:34,Mọi người recommend tài liệu Spring Boot nhé.,https://example.com/media/post_00758.jpg,G062,
P00759,2024-11-23T18:55:11,public,2024-12-04T03:43:03,Có ai muốn lập nhóm học FP&A không?,,G015,
P00760,2025-03-30T15:34:42,group,2025-12-25T22:11:24,Mình đang học design system.,,G030,
P00761,2025-09-27T18:43:00,public,2026-04-01T07:45:52,Ai muốn luyện speaking buổi tối không?,,,
P00762,2025-01-06T14:57:43,group,2026-01-21T21:03:17,Typography nào dễ dùng cho mobile app?,https://example.com/media/post_00762.jpg,G024,
P00763,2026-03-10T14:58:14,group,2026-03-27T05:58:11,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,,G065,
P00764,2025-03-05T22:11:41,public,2026-03-30T01:47:51,Có ai muốn lập nhóm học FP&A không?,,,
P00765,2025-12-25T09:36:04,public,2026-02-13T21:02:34,Ai có bài tập Neo4j hay cho mình xin với.,,G042,
P00766,2024-11-09T22:49:03,public,2025-06-26T21:26:40,Mình đang phân tích hành vi khách hàng cho shop.,https://example.com/media/post_00766.jpg,,
P00767,2026-02-18T06:55:16,friends,2026-03-17T20:23:10,Mọi người học IELTS listening bằng nguồn nào?,,G008,
P00768,2026-02-23T03:44:27,public,2026-02-23T04:04:12,Mình đang học về quy trình sales ops.,https://example.com/media/post_00768.jpg,,
P00769,2024-12-22T08:33:55,public,2026-03-07T03:34:04,Bài này giải thích khá dễ về budgeting.,https://example.com/media/post_00769.jpg,,
P00770,2024-11-28T18:05:05,public,2025-05-28T21:21:16,Mọi người recommend tài liệu Spring Boot nhé.,https://example.com/media/post_00770.jpg,,
P00771,2026-03-26T04:13:36,group,2026-03-26T20:51:04,Có ai muốn lập nhóm học FP&A không?,,G050,
P00772,2025-12-28T21:31:17,public,2026-02-14T11:41:52,Có ai từng làm growth experiment cho startup chưa?,https://example.com/media/post_00772.jpg,,
P00773,2025-12-04T13:38:28,public,2026-01-10T02:13:54,Mọi người dùng KPI nào để đo hiệu quả content?,https://example.com/media/post_00773.jpg,,
P00774,2025-12-10T04:36:28,friends,2025-12-30T01:58:06,Mình đang học quản trị dòng tiền.,,G071,
P00775,2026-03-14T16:06:02,public,2026-03-20T01:15:44,Mọi người thấy roadmap Data Analyst nên bắt đầu từ đâu?,,G052,
P00776,2026-01-19T15:24:17,friends,2026-03-11T05:55:06,Có ai đã chạy A/B test cho landing page chưa?,,G056,
P00777,2026-01-29T02:24:44,friends,2026-03-21T05:39:27,Có ai muốn lập nhóm học FP&A không?,,,
P00778,2025-12-04T20:44:19,friends,2026-03-08T20:45:40,Có ai từng làm growth experiment cho startup chưa?,,,
P00779,2026-01-17T03:09:23,friends,2026-02-15T13:08:36,Chia sẻ case branding mình thấy khá hay.,,,
P00780,2026-02-23T11:06:42,friends,2026-03-18T20:55:31,Có ai đang học system design không?,,,
P00781,2026-02-18T12:44:27,group,2026-02-27T18:09:25,Chia sẻ tài liệu SQL cơ bản cho người mới.,,,
P00782,2025-01-28T23:49:47,group,2025-04-29T00:58:02,Mình đang học quản trị dòng tiền.,,G015,
P00783,2025-05-19T05:09:25,group,2026-02-18T16:48:22,Chia sẻ bộ từ vựng chủ đề education.,,,
P00784,2026-01-14T07:08:54,friends,2026-02-01T06:29:58,Có ai đã chạy A/B test cho landing page chưa?,,G019,
P00785,2026-02-05T01:20:22,public,2026-02-18T03:40:55,Có ai học dataset Olist không?,,G009,
P00786,2026-01-22T12:11:16,friends,2026-03-11T13:11:05,Có ai đã chạy A/B test cho landing page chưa?,https://example.com/media/post_00786.jpg,G089,
P00787,2025-12-11T14:00:51,friends,2026-02-03T19:12:57,Mọi người nghĩ sao về product-market fit?,https://example.com/media/post_00787.jpg,G021,
P00788,2025-09-12T18:15:35,friends,2026-01-23T04:23:10,Mọi người học IELTS listening bằng nguồn nào?,,G069,
P00789,2024-11-10T05:20:07,friends,2025-11-07T18:05:47,Mình đang phân tích hành vi khách hàng cho shop.,,G081,
P00790,2025-07-21T21:54:56,public,2026-01-08T15:03:22,Ai muốn luyện speaking buổi tối không?,,G008,
P00791,2026-03-22T17:40:31,public,2026-03-23T07:10:38,Mọi người nghĩ sao về product-market fit?,,G077,
P00792,2026-03-11T15:55:11,group,2026-03-21T18:15:16,Chia sẻ bộ từ vựng chủ đề education.,,,
P00793,2025-07-05T21:43:20,group,2025-11-24T14:32:25,Có ai muốn lập nhóm học FP&A không?,,G044,
P00794,2026-02-05T11:11:49,public,2026-03-22T23:49:54,Có ai đã chạy A/B test cho landing page chưa?,,,
P00795,2025-08-04T10:14:58,group,2025-09-05T16:22:07,Mọi người có kinh nghiệm tối ưu đơn hàng hoàn không?,,G046,
P00796,2025-11-28T21:37:32,public,2026-02-06T04:00:24,Chia sẻ case branding mình thấy khá hay.,,,
P00797,2026-03-08T02:56:56,friends,2026-03-11T14:04:47,Mọi người nghĩ sao về product-market fit?,https://example.com/media/post_00797.jpg,G032,
P00798,2025-07-26T23:47:00,public,2025-09-17T19:49:20,Chia sẻ tài liệu SQL cơ bản cho người mới.,,G020,
P00799,2024-10-13T20:25:30,public,2025-09-07T14:07:35,Mình cần bạn học writing task 2.,,G008,
P00800,2025-06-30T01:01:29,public,2025-11-23T01:04:40,Chia sẻ bộ từ vựng chủ đề education.,https://example.com/media/post_00800.jpg,G088,
P00801,2024-11-05T08:22:20,group,2025-09-26T00:01:37,Có ai đang học system design không?,,G057,
P00802,2024-05-03T14:18:29,public,2024-08-01T12:20:46,Có ai đã chạy A/B test cho landing page chưa?,,G005,
P00803,2026-01-07T20:48:55,friends,2026-03-03T09:46:37,Mình đang phân tích hành vi khách hàng cho shop.,https://example.com/media/post_00803.jpg,G026,
P00804,2025-10-26T23:26:59,group,2026-01-24T07:02:39,Mình đang học design system.,,,
P00805,2025-11-17T23:49:31,public,2026-01-26T15:26:31,Mình đang học về quy trình sales ops.,,,
P00806,2025-03-21T02:09:43,public,2025-12-30T21:34:06,Typography nào dễ dùng cho mobile app?,,,
P00807,2025-11-07T12:39:18,group,2026-01-06T02:50:56,Có ai đã chạy A/B test cho landing page chưa?,https://example.com/media/post_00807.jpg,,
P00808,2025-09-30T08:17:36,public,2026-02-16T01:35:56,Mọi người dùng KPI nào để đo hiệu quả content?,,,
P00809,2025-05-24T07:29:17,public,2025-09-18T13:14:06,Mọi người dùng KPI nào để đo hiệu quả content?,,G089,
P00810,2025-08-27T07:46:29,group,2025-11-20T22:17:51,Mình đang học về quy trình sales ops.,https://example.com/media/post_00810.jpg,,
P00811,2025-03-01T05:06:02,public,2025-10-25T04:30:42,"Mình đang build app nhỏ bằng React, cần góp ý UI.",https://example.com/media/post_00811.jpg,G055,
P00812,2025-03-24T20:42:34,group,2025-09-15T08:51:57,Mọi người nghĩ sao về product-market fit?,,G063,
P00813,2025-07-26T14:38:41,public,2025-10-08T18:48:37,Có ai đang học system design không?,,,
P00814,2025-08-19T11:31:08,group,2025-10-26T22:45:14,Có ai học dataset Olist không?,,,
P00815,2026-02-17T03:50:25,friends,2026-02-28T11:41:08,Chia sẻ case branding mình thấy khá hay.,,G047,
P00816,2025-09-16T19:30:12,friends,2025-10-13T17:43:41,Mọi người có kinh nghiệm tối ưu đơn hàng hoàn không?,https://example.com/media/post_00816.jpg,,
P00817,2026-03-13T14:22:30,friends,2026-03-22T13:59:06,Ai muốn luyện speaking buổi tối không?,,,
P00818,2025-07-25T15:30:04,public,2026-03-06T03:36:24,Chia sẻ tài liệu SQL cơ bản cho người mới.,https://example.com/media/post_00818.jpg,,
P00819,2025-11-30T23:10:14,group,2025-12-25T03:36:40,Chia sẻ tài liệu SQL cơ bản cho người mới.,https://example.com/media/post_00819.jpg,G083,
P00820,2024-06-14T07:30:59,public,2026-03-24T07:10:59,Có ai từng làm growth experiment cho startup chưa?,https://example.com/media/post_00820.jpg,G021,
P00821,2025-11-11T17:08:13,group,2026-03-01T06:16:00,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,,G064,
P00822,2025-05-24T10:40:12,group,2026-01-25T12:27:12,Neo4j dùng cho friend suggestion khá hợp.,,,
P00823,2025-11-20T03:10:32,public,2026-01-06T06:41:24,Có ai học dataset Olist không?,,,
P00824,2026-03-24T06:01:08,group,2026-03-28T15:29:50,Mình vừa hoàn thành dashboard đầu tiên bằng Power BI.,https://example.com/media/post_00824.jpg,G075,
P00825,2025-04-16T06:42:28,public,2025-08-07T01:49:34,Mọi người góp ý giúp mình layout này với.,https://example.com/media/post_00825.jpg,,
P00826,2025-10-24T01:38:52,group,2025-11-07T11:49:09,Ai muốn luyện speaking buổi tối không?,,G036,
P00827,2025-12-16T19:55:42,group,2026-02-06T03:10:58,Mình cần bạn học writing task 2.,,G067,
P00828,2025-10-05T08:59:18,group,2026-01-26T04:31:00,Có tài liệu nào học Figma từ cơ bản tới nâng cao không?,,G030,
P00829,2026-01-20T10:23:32,public,2026-01-24T08:30:16,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,,,
P00830,2025-08-13T15:43:44,group,2026-03-04T04:28:01,Mình vừa hoàn thành dashboard đầu tiên bằng Power BI.,,,
P00831,2026-03-16T21:43:37,friends,2026-03-25T12:09:36,Neo4j dùng cho friend suggestion khá hợp.,,G006,
P00832,2025-10-23T04:48:04,group,2025-12-02T23:40:40,Mọi người dùng KPI nào để đo hiệu quả content?,,,
P00833,2025-07-25T12:33:59,public,2026-01-30T12:22:09,Mình cần template content plan cho fanpage.,https://example.com/media/post_00833.jpg,G089,
P00834,2025-11-01T06:36:09,public,2026-01-31T20:31:50,Có ai từng làm growth experiment cho startup chưa?,,,
P00835,2024-12-06T22:45:10,public,2025-08-21T22:31:06,Mình cần template content plan cho fanpage.,,,
P00836,2025-11-04T13:49:28,public,2025-12-06T11:26:08,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,,G005,
P00837,2026-01-26T16:46:47,group,2026-02-09T07:29:35,"Mình đang build app nhỏ bằng React, cần góp ý UI.",https://example.com/media/post_00837.jpg,,
